date,time_of_day,vehicle_count,congestion_level,day_of_week,Is_Holiday,Weather_Condition,Avg_Speed
2024-01-18,23:00:00,95,0.54,Thursday,No,Snow,49
2024-01-19,00:00:00,98,0.97,Friday,No,Rain,63
2024-01-19,01:00:00,146,0.3,Friday,No,Clear,63
2024-01-19,02:00:00,82,0.44,Friday,Yes,Clear,66
2024-01-19,03:00:00,128,0.6,Friday,No,Clear,40
2024-01-19,04:00:00,77,0.39,Friday,No,Snow,57
2024-01-19,05:00:00,296,0.76,Friday,No,Snow,39
2024-01-19,06:00:00,296,0.57,Friday,No,Snow,64
2024-01-19,07:00:00,65,0.69,Friday,No,Clear,54
2024-01-19,08:00:00,292,0.3,Friday,No,Clear,45
2024-01-19,09:00:00,146,0.81,Friday,No,Rain,27
2024-01-19,10:00:00,149,0.68,Friday,Yes,Clear,45
2024-01-19,11:00:00,263,0.54,Friday,No,Clear,54
2024-01-19,12:00:00,220,0.75,Friday,No,Clear,66
2024-01-19,13:00:00,154,0.62,Friday,Yes,Clear,20
2024-01-19,14:00:00,160,0.94,Friday,No,Clear,64
2024-01-19,15:00:00,72,0.55,Friday,No,Clear,20
2024-01-19,16:00:00,63,0.96,Friday,No,Clear,66
2024-01-19,17:00:00,229,0.35,Friday,Yes,Clear,27
2024-01-19,18:00:00,118,0.42,Friday,No,Clear,61
2024-01-19,19:00:00,174,0.41,Friday,No,Clear,52
2024-01-19,20:00:00,85,0.53,Friday,No,Clear,68
2024-01-19,21:00:00,195,0.82,Friday,No,Rain,28
2024-01-19,22:00:00,200,0.48,Friday,No,Clear,56
2024-01-19,23:00:00,123,0.87,Friday,No,Clear,45
2024-01-20,00:00:00,280,0.87,Saturday,No,Clear,60
2024-01-20,01:00:00,102,0.38,Saturday,No,Clear,60
2024-01-20,02:00:00,152,0.73,Saturday,No,Clear,33
2024-01-20,03:00:00,185,0.66,Saturday,No,Snow,31
2024-01-20,04:00:00,192,0.5,Saturday,No,Clear,61
2024-01-20,05:00:00,203,0.72,Saturday,No,Snow,53
2024-01-20,06:00:00,209,0.62,Saturday,No,Clear,36
2024-01-20,07:00:00,200,0.68,Saturday,No,Clear,25
2024-01-20,08:00:00,62,0.81,Saturday,No,Clear,24
2024-01-20,09:00:00,277,0.58,Saturday,No,Clear,52
2024-01-20,10:00:00,74,0.51,Saturday,No,Clear,27
2024-01-20,11:00:00,94,0.43,Saturday,No,Clear,65
2024-01-20,12:00:00,285,0.36,Saturday,No,Clear,58
2024-01-20,13:00:00,73,0.81,Saturday,No,Rain,27
2024-01-20,14:00:00,220,0.63,Saturday,No,Clear,50
2024-01-20,15:00:00,190,0.79,Saturday,No,Clear,52
2024-01-20,16:00:00,107,0.83,Saturday,No,Clear,55
2024-01-20,17:00:00,214,0.51,Saturday,No,Rain,49
2024-01-20,18:00:00,214,0.68,Saturday,No,Snow,61
2024-01-20,19:00:00,218,0.66,Saturday,No,Snow,31
2024-01-20,20:00:00,139,0.4,Saturday,No,Clear,36
2024-01-20,21:00:00,115,0.91,Saturday,No,Clear,21
2024-01-20,22:00:00,115,0.8,Saturday,No,Clear,58
2024-01-20,23:00:00,243,0.65,Saturday,No,Clear,28
2024-01-21,00:00:00,202,0.41,Sunday,Yes,Rain,22
2024-01-21,01:00:00,165,1.0,Sunday,No,Clear,63
2024-01-21,02:00:00,63,0.59,Sunday,No,Clear,51
2024-01-21,03:00:00,88,0.37,Sunday,No,Clear,49
2024-01-21,04:00:00,186,0.55,Sunday,No,Clear,50
2024-01-21,05:00:00,217,0.53,Sunday,No,Clear,55
2024-01-21,06:00:00,155,0.81,Sunday,Yes,Rain,65
2024-01-21,07:00:00,170,0.8,Sunday,No,Rain,25
2024-01-21,08:00:00,252,0.45,Sunday,No,Clear,45
2024-01-21,09:00:00,62,0.92,Sunday,No,Clear,42
2024-01-21,10:00:00,209,0.6,Sunday,Yes,Clear,53
2024-01-21,11:00:00,174,0.43,Sunday,No,Clear,39
2024-01-21,12:00:00,117,0.72,Sunday,No,Clear,24
2024-01-21,13:00:00,120,0.53,Sunday,No,Clear,23
2024-01-21,14:00:00,161,0.67,Sunday,No,Clear,35
2024-01-21,15:00:00,53,0.99,Sunday,No,Clear,67
2024-01-21,16:00:00,135,0.85,Sunday,No,Clear,52
2024-01-21,17:00:00,184,0.36,Sunday,No,Clear,20
2024-01-21,18:00:00,64,0.77,Sunday,No,Clear,58
2024-01-21,19:00:00,183,0.53,Sunday,No,Clear,41
2024-01-21,20:00:00,115,0.5,Sunday,No,Clear,43
2024-01-21,21:00:00,106,0.84,Sunday,No,Clear,62
2024-01-21,22:00:00,223,0.78,Sunday,No,Clear,56
2024-01-21,23:00:00,165,0.72,Sunday,No,Clear,51
2024-01-22,00:00:00,291,0.55,Monday,Yes,Rain,24
2024-01-22,01:00:00,231,0.32,Monday,No,Clear,47
2024-01-22,02:00:00,139,0.98,Monday,No,Clear,27
2024-01-22,03:00:00,258,0.36,Monday,No,Rain,51
2024-01-22,04:00:00,95,0.92,Monday,Yes,Rain,45
2024-01-22,05:00:00,249,0.33,Monday,No,Rain,44
2024-01-22,06:00:00,283,0.53,Monday,No,Clear,34
2024-01-22,07:00:00,267,0.64,Monday,No,Clear,37
2024-01-22,08:00:00,224,0.42,Monday,No,Clear,57
2024-01-22,09:00:00,225,0.7,Monday,No,Rain,60
2024-01-22,10:00:00,117,0.92,Monday,No,Clear,66
2024-01-22,11:00:00,149,0.8,Monday,No,Clear,34
2024-01-22,12:00:00,278,0.56,Monday,Yes,Rain,69
2024-01-22,13:00:00,69,0.98,Monday,No,Rain,20
2024-01-22,14:00:00,281,0.69,Monday,No,Rain,36
2024-01-22,15:00:00,131,0.54,Monday,No,Snow,67
2024-01-22,16:00:00,191,0.79,Monday,No,Clear,35
2024-01-22,17:00:00,297,0.6,Monday,No,Rain,37
2024-01-22,18:00:00,107,0.54,Monday,No,Snow,55
2024-01-22,19:00:00,250,0.49,Monday,Yes,Clear,40
2024-01-22,20:00:00,208,0.54,Monday,No,Clear,66
2024-01-22,21:00:00,194,0.54,Monday,No,Clear,42
2024-01-22,22:00:00,206,0.52,Monday,No,Rain,58
2024-01-22,23:00:00,146,1.0,Monday,No,Clear,53
2024-01-23,00:00:00,236,0.88,Tuesday,No,Clear,37
2024-01-23,01:00:00,239,0.41,Tuesday,No,Clear,59
2024-01-23,02:00:00,126,0.74,Tuesday,No,Clear,31
2024-01-23,03:00:00,264,0.83,Tuesday,No,Clear,22
2024-01-23,04:00:00,65,0.52,Tuesday,No,Clear,33
2024-01-23,05:00:00,165,0.91,Tuesday,No,Clear,46
2024-01-23,06:00:00,174,0.39,Tuesday,No,Clear,23
2024-01-23,07:00:00,51,0.6,Tuesday,No,Clear,39
2024-01-23,08:00:00,258,0.5,Tuesday,No,Clear,68
2024-01-23,09:00:00,170,0.91,Tuesday,No,Clear,41
2024-01-23,10:00:00,112,0.51,Tuesday,No,Clear,57
2024-01-23,11:00:00,237,0.74,Tuesday,No,Clear,66
2024-01-23,12:00:00,216,0.97,Tuesday,No,Clear,41
2024-01-23,13:00:00,266,0.51,Tuesday,No,Clear,23
2024-01-23,14:00:00,188,0.36,Tuesday,No,Clear,37
2024-01-23,15:00:00,281,0.85,Tuesday,No,Rain,32
2024-01-23,16:00:00,166,0.63,Tuesday,No,Clear,30
2024-01-23,17:00:00,226,0.81,Tuesday,No,Clear,22
2024-01-23,18:00:00,102,0.57,Tuesday,No,Clear,41
2024-01-23,19:00:00,131,0.96,Tuesday,No,Clear,67
2024-01-23,20:00:00,119,0.78,Tuesday,No,Clear,48
2024-01-23,21:00:00,116,0.54,Tuesday,No,Clear,45
2024-01-23,22:00:00,181,0.84,Tuesday,No,Clear,47
2024-01-23,23:00:00,175,0.81,Tuesday,No,Rain,69
2024-01-24,00:00:00,118,0.74,Wednesday,No,Clear,35
2024-01-24,01:00:00,119,0.79,Wednesday,No,Clear,35
2024-01-24,02:00:00,221,0.99,Wednesday,No,Clear,47
2024-01-24,03:00:00,102,0.82,Wednesday,No,Rain,43
2024-01-24,04:00:00,69,0.69,Wednesday,No,Clear,47
2024-01-24,05:00:00,169,0.38,Wednesday,No,Clear,39
2024-01-24,06:00:00,285,0.41,Wednesday,No,Snow,48
2024-01-24,07:00:00,159,0.71,Wednesday,No,Clear,34
2024-01-24,08:00:00,236,0.31,Wednesday,No,Clear,55
2024-01-24,09:00:00,127,0.66,Wednesday,No,Clear,29
2024-01-24,10:00:00,130,0.39,Wednesday,No,Clear,41
2024-01-24,11:00:00,181,0.67,Wednesday,No,Clear,37
2024-01-24,12:00:00,182,0.72,Wednesday,No,Snow,61
2024-01-24,13:00:00,216,0.52,Wednesday,No,Clear,54
2024-01-24,14:00:00,195,0.64,Wednesday,Yes,Rain,44
2024-01-24,15:00:00,101,0.81,Wednesday,No,Clear,28
2024-01-24,16:00:00,246,0.97,Wednesday,No,Rain,32
2024-01-24,17:00:00,78,0.83,Wednesday,No,Clear,37
2024-01-24,18:00:00,298,0.58,Wednesday,No,Clear,60
2024-01-24,19:00:00,162,0.41,Wednesday,No,Clear,48
2024-01-24,20:00:00,203,0.41,Wednesday,No,Clear,49
2024-01-24,21:00:00,294,0.36,Wednesday,No,Clear,28
2024-01-24,22:00:00,222,0.87,Wednesday,No,Clear,32
2024-01-24,23:00:00,157,0.48,Wednesday,No,Clear,40
2024-01-25,00:00:00,118,0.32,Thursday,No,Clear,27
2024-01-25,01:00:00,209,0.96,Thursday,No,Rain,35
2024-01-25,02:00:00,246,0.6,Thursday,No,Rain,39
2024-01-25,03:00:00,272,0.43,Thursday,Yes,Clear,33
2024-01-25,04:00:00,102,0.74,Thursday,No,Rain,61
2024-01-25,05:00:00,201,0.36,Thursday,No,Clear,25
2024-01-25,06:00:00,182,0.59,Thursday,No,Rain,66
2024-01-25,07:00:00,63,0.96,Thursday,Yes,Snow,20
2024-01-25,08:00:00,193,0.39,Thursday,No,Clear,35
2024-01-25,09:00:00,194,0.34,Thursday,No,Clear,52
2024-01-25,10:00:00,177,0.57,Thursday,No,Clear,58
2024-01-25,11:00:00,193,0.79,Thursday,No,Clear,68
2024-01-25,12:00:00,224,0.6,Thursday,No,Clear,69
2024-01-25,13:00:00,115,0.61,Thursday,No,Clear,20
2024-01-25,14:00:00,185,0.8,Thursday,Yes,Rain,36
2024-01-25,15:00:00,282,0.99,Thursday,No,Clear,22
2024-01-25,16:00:00,278,0.56,Thursday,No,Clear,58
2024-01-25,17:00:00,285,0.89,Thursday,No,Clear,51
2024-01-25,18:00:00,123,0.35,Thursday,Yes,Clear,49
2024-01-25,19:00:00,199,0.36,Thursday,No,Clear,34
2024-01-25,20:00:00,298,0.56,Thursday,No,Clear,26
2024-01-25,21:00:00,134,0.35,Thursday,Yes,Clear,43
2024-01-25,22:00:00,210,0.88,Thursday,No,Clear,42
2024-01-25,23:00:00,157,0.96,Thursday,No,Clear,46
2024-01-26,00:00:00,142,0.75,Friday,No,Clear,67
2024-01-26,01:00:00,88,0.78,Friday,No,Rain,33
2024-01-26,02:00:00,145,0.47,Friday,No,Clear,62
2024-01-26,03:00:00,199,0.43,Friday,No,Clear,68
2024-01-26,04:00:00,223,0.56,Friday,No,Snow,60
2024-01-26,05:00:00,99,0.62,Friday,No,Clear,34
2024-01-26,06:00:00,228,0.91,Friday,No,Clear,46
2024-01-26,07:00:00,159,0.32,Friday,No,Rain,34
2024-01-26,08:00:00,226,0.49,Friday,No,Clear,28
2024-01-26,09:00:00,275,0.67,Friday,No,Snow,32
2024-01-26,10:00:00,229,0.35,Friday,No,Clear,31
2024-01-26,11:00:00,90,0.34,Friday,No,Clear,28
2024-01-26,12:00:00,153,0.87,Friday,Yes,Clear,32
2024-01-26,13:00:00,243,0.75,Friday,No,Clear,58
2024-01-26,14:00:00,128,0.55,Friday,No,Clear,59
2024-01-26,15:00:00,65,0.32,Friday,No,Rain,59
2024-01-26,16:00:00,84,0.75,Friday,No,Clear,31
2024-01-26,17:00:00,169,0.56,Friday,No,Snow,24
2024-01-26,18:00:00,248,0.74,Friday,No,Clear,27
2024-01-26,19:00:00,174,0.73,Friday,No,Clear,47
2024-01-26,20:00:00,246,0.79,Friday,No,Clear,23
2024-01-26,21:00:00,101,0.99,Friday,No,Clear,26
2024-01-26,22:00:00,96,0.9,Friday,No,Clear,50
2024-01-26,23:00:00,298,0.99,Friday,No,Clear,30
2024-01-27,00:00:00,205,0.89,Saturday,No,Snow,28
2024-01-27,01:00:00,293,0.65,Saturday,No,Clear,67
2024-01-27,02:00:00,230,0.62,Saturday,Yes,Snow,22
2024-01-27,03:00:00,84,0.98,Saturday,No,Snow,64
2024-01-27,04:00:00,94,0.6,Saturday,No,Clear,43
2024-01-27,05:00:00,99,0.59,Saturday,No,Rain,65
2024-01-27,06:00:00,218,0.9,Saturday,No,Rain,60
2024-01-27,07:00:00,57,0.72,Saturday,No,Rain,20
2024-01-27,08:00:00,78,0.81,Saturday,No,Snow,57
2024-01-27,09:00:00,229,0.79,Saturday,No,Clear,50
2024-01-27,10:00:00,85,0.54,Saturday,No,Clear,36
2024-01-27,11:00:00,224,0.7,Saturday,No,Clear,28
2024-01-27,12:00:00,284,0.51,Saturday,No,Clear,52
2024-01-27,13:00:00,149,0.3,Saturday,Yes,Clear,62
2024-01-27,14:00:00,259,0.75,Saturday,No,Clear,56
2024-01-27,15:00:00,82,0.51,Saturday,No,Clear,65
2024-01-27,16:00:00,50,0.9,Saturday,No,Rain,43
2024-01-27,17:00:00,112,0.95,Saturday,No,Clear,32
2024-01-27,18:00:00,261,0.95,Saturday,No,Clear,54
2024-01-27,19:00:00,203,0.77,Saturday,No,Clear,69
2024-01-27,20:00:00,110,0.9,Saturday,No,Clear,35
2024-01-27,21:00:00,290,0.95,Saturday,No,Clear,66
2024-01-27,22:00:00,156,0.65,Saturday,Yes,Clear,69
2024-01-27,23:00:00,131,0.31,Saturday,No,Clear,29
2024-01-28,00:00:00,207,0.88,Sunday,No,Rain,37
2024-01-28,01:00:00,79,0.75,Sunday,No,Clear,57
2024-01-28,02:00:00,204,0.36,Sunday,No,Clear,69
2024-01-28,03:00:00,175,0.86,Sunday,No,Clear,25
2024-01-28,04:00:00,283,0.39,Sunday,No,Clear,27
2024-01-28,05:00:00,223,0.84,Sunday,No,Snow,54
2024-01-28,06:00:00,79,0.86,Sunday,No,Rain,55
2024-01-28,07:00:00,195,0.5,Sunday,No,Clear,29
2024-01-28,08:00:00,235,0.67,Sunday,No,Clear,21
2024-01-28,09:00:00,284,0.77,Sunday,No,Clear,30
2024-01-28,10:00:00,290,0.45,Sunday,No,Clear,46
2024-01-28,11:00:00,186,0.5,Sunday,No,Snow,27
2024-01-28,12:00:00,55,0.5,Sunday,No,Rain,39
2024-01-28,13:00:00,195,0.51,Sunday,Yes,Rain,60
2024-01-28,14:00:00,149,0.42,Sunday,Yes,Clear,32
2024-01-28,15:00:00,190,0.97,Sunday,No,Clear,47
2024-01-28,16:00:00,172,0.36,Sunday,No,Snow,66
2024-01-28,17:00:00,154,0.98,Sunday,No,Rain,39
2024-01-28,18:00:00,102,0.91,Sunday,Yes,Clear,24
2024-01-28,19:00:00,229,0.48,Sunday,No,Rain,49
2024-01-28,20:00:00,124,0.41,Sunday,No,Rain,61
2024-01-28,21:00:00,50,0.33,Sunday,No,Clear,30
2024-01-28,22:00:00,86,0.83,Sunday,No,Clear,34
2024-01-28,23:00:00,60,0.73,Sunday,No,Clear,45
2024-01-29,00:00:00,141,0.46,Monday,No,Clear,44
2024-01-29,01:00:00,196,0.35,Monday,No,Clear,26
2024-01-29,02:00:00,111,0.68,Monday,No,Clear,27
2024-01-29,03:00:00,93,0.55,Monday,No,Clear,53
2024-01-29,04:00:00,266,0.76,Monday,No,Clear,60
2024-01-29,05:00:00,204,0.75,Monday,No,Clear,34
2024-01-29,06:00:00,130,0.37,Monday,No,Clear,62
2024-01-29,07:00:00,272,0.8,Monday,No,Clear,41
2024-01-29,08:00:00,227,0.79,Monday,No,Clear,33
2024-01-29,09:00:00,252,0.93,Monday,Yes,Clear,56
2024-01-29,10:00:00,214,0.31,Monday,No,Rain,50
2024-01-29,11:00:00,159,0.58,Monday,No,Clear,27
2024-01-29,12:00:00,234,0.93,Monday,No,Clear,60
2024-01-29,13:00:00,204,0.54,Monday,No,Snow,53
2024-01-29,14:00:00,260,0.35,Monday,No,Clear,67
2024-01-29,15:00:00,147,0.8,Monday,No,Snow,47
2024-01-29,16:00:00,284,0.91,Monday,No,Clear,50
2024-01-29,17:00:00,73,0.39,Monday,No,Clear,41
2024-01-29,18:00:00,160,0.62,Monday,No,Rain,64
2024-01-29,19:00:00,79,0.76,Monday,No,Clear,69
2024-01-29,20:00:00,262,0.65,Monday,No,Clear,41
2024-01-29,21:00:00,59,0.9,Monday,No,Clear,55
2024-01-29,22:00:00,127,0.65,Monday,No,Clear,57
2024-01-29,23:00:00,170,0.62,Monday,No,Clear,63
2024-01-30,00:00:00,193,0.7,Tuesday,No,Rain,36
2024-01-30,01:00:00,287,0.88,Tuesday,No,Clear,44
2024-01-30,02:00:00,277,0.85,Tuesday,Yes,Clear,54
2024-01-30,03:00:00,202,0.57,Tuesday,No,Rain,38
2024-01-30,04:00:00,164,0.62,Tuesday,No,Clear,56
2024-01-30,05:00:00,154,0.57,Tuesday,No,Clear,66
2024-01-30,06:00:00,76,0.97,Tuesday,No,Snow,67
2024-01-30,07:00:00,278,0.31,Tuesday,No,Clear,22
2024-01-30,08:00:00,259,0.63,Tuesday,No,Clear,60
2024-01-30,09:00:00,231,0.56,Tuesday,No,Clear,54
2024-01-30,10:00:00,239,0.37,Tuesday,No,Clear,25
2024-01-30,11:00:00,107,0.95,Tuesday,No,Clear,48
2024-01-30,12:00:00,130,0.69,Tuesday,Yes,Clear,33
2024-01-30,13:00:00,120,0.83,Tuesday,No,Rain,68
2024-01-30,14:00:00,227,0.7,Tuesday,No,Rain,34
2024-01-30,15:00:00,97,0.59,Tuesday,No,Clear,64
2024-01-30,16:00:00,141,0.54,Tuesday,No,Clear,33
2024-01-30,17:00:00,273,0.57,Tuesday,No,Clear,69
2024-01-30,18:00:00,134,0.9,Tuesday,No,Rain,25
2024-01-30,19:00:00,146,0.91,Tuesday,No,Snow,34
2024-01-30,20:00:00,117,0.76,Tuesday,No,Rain,43
2024-01-30,21:00:00,89,0.43,Tuesday,No,Clear,64
2024-01-30,22:00:00,191,0.71,Tuesday,No,Clear,65
2024-01-30,23:00:00,172,0.45,Tuesday,No,Clear,46
2024-01-31,00:00:00,296,0.46,Wednesday,No,Rain,68
2024-01-31,01:00:00,166,0.9,Wednesday,No,Clear,30
2024-01-31,02:00:00,274,0.9,Wednesday,No,Clear,49
2024-01-31,03:00:00,69,0.8,Wednesday,No,Clear,56
2024-01-31,04:00:00,65,0.68,Wednesday,No,Clear,47
2024-01-31,05:00:00,114,0.69,Wednesday,No,Rain,28
2024-01-31,06:00:00,53,0.35,Wednesday,No,Clear,22
2024-01-31,07:00:00,207,0.87,Wednesday,No,Clear,46
2024-01-31,08:00:00,154,1.0,Wednesday,No,Clear,35
2024-01-31,09:00:00,291,0.91,Wednesday,Yes,Clear,30
2024-01-31,10:00:00,217,0.51,Wednesday,No,Clear,58
2024-01-31,11:00:00,263,0.45,Wednesday,No,Clear,51
2024-01-31,12:00:00,296,0.78,Wednesday,No,Clear,58
2024-01-31,13:00:00,294,0.85,Wednesday,No,Rain,59
2024-01-31,14:00:00,271,0.93,Wednesday,No,Rain,49
2024-01-31,15:00:00,297,0.57,Wednesday,No,Clear,32
2024-01-31,16:00:00,125,0.69,Wednesday,No,Rain,26
2024-01-31,17:00:00,63,0.47,Wednesday,No,Snow,34
2024-01-31,18:00:00,288,0.61,Wednesday,No,Clear,50
2024-01-31,19:00:00,236,0.85,Wednesday,No,Clear,64
2024-01-31,20:00:00,299,0.6,Wednesday,No,Clear,24
2024-01-31,21:00:00,277,0.9,Wednesday,Yes,Rain,52
2024-01-31,22:00:00,243,0.38,Wednesday,No,Rain,24
2024-01-31,23:00:00,60,0.54,Wednesday,Yes,Clear,21
2024-02-01,00:00:00,210,0.59,Thursday,No,Clear,67
2024-02-01,01:00:00,276,0.67,Thursday,No,Rain,52
2024-02-01,02:00:00,163,0.66,Thursday,No,Rain,64
2024-02-01,03:00:00,291,0.64,Thursday,No,Clear,47
2024-02-01,04:00:00,297,0.56,Thursday,No,Clear,65
2024-02-01,05:00:00,126,0.81,Thursday,No,Clear,50
2024-02-01,06:00:00,162,0.51,Thursday,No,Clear,36
2024-02-01,07:00:00,273,0.91,Thursday,No,Clear,48
2024-02-01,08:00:00,137,0.58,Thursday,No,Clear,38
2024-02-01,09:00:00,264,0.89,Thursday,No,Clear,23
2024-02-01,10:00:00,174,0.31,Thursday,No,Clear,51
2024-02-01,11:00:00,216,0.8,Thursday,No,Clear,34
2024-02-01,12:00:00,178,0.8,Thursday,Yes,Clear,33
2024-02-01,13:00:00,255,0.66,Thursday,No,Clear,52
2024-02-01,14:00:00,52,0.76,Thursday,No,Clear,37
2024-02-01,15:00:00,279,0.69,Thursday,No,Clear,61
2024-02-01,16:00:00,121,0.4,Thursday,No,Rain,45
2024-02-01,17:00:00,111,0.94,Thursday,No,Clear,69
2024-02-01,18:00:00,183,0.92,Thursday,No,Clear,21
2024-02-01,19:00:00,210,0.84,Thursday,No,Snow,30
2024-02-01,20:00:00,179,0.98,Thursday,No,Clear,69
2024-02-01,21:00:00,279,0.99,Thursday,No,Rain,37
2024-02-01,22:00:00,245,0.81,Thursday,No,Clear,34
2024-02-01,23:00:00,169,0.93,Thursday,No,Clear,69
2024-02-02,00:00:00,86,0.36,Friday,No,Clear,57
2024-02-02,01:00:00,162,0.4,Friday,No,Rain,22
2024-02-02,02:00:00,120,0.37,Friday,Yes,Snow,30
2024-02-02,03:00:00,80,0.68,Friday,No,Clear,57
2024-02-02,04:00:00,200,0.86,Friday,No,Clear,40
2024-02-02,05:00:00,91,1.0,Friday,No,Clear,69
2024-02-02,06:00:00,283,0.34,Friday,No,Clear,28
2024-02-02,07:00:00,272,0.43,Friday,No,Clear,64
2024-02-02,08:00:00,134,0.93,Friday,No,Clear,61
2024-02-02,09:00:00,55,0.38,Friday,No,Snow,67
2024-02-02,10:00:00,106,0.68,Friday,No,Clear,63
2024-02-02,11:00:00,209,0.34,Friday,No,Rain,49
2024-02-02,12:00:00,192,0.81,Friday,No,Snow,20
2024-02-02,13:00:00,141,0.36,Friday,Yes,Rain,53
2024-02-02,14:00:00,143,0.9,Friday,Yes,Rain,23
2024-02-02,15:00:00,89,0.94,Friday,No,Rain,55
2024-02-02,16:00:00,204,0.66,Friday,No,Clear,44
2024-02-02,17:00:00,211,0.3,Friday,No,Clear,35
2024-02-02,18:00:00,108,0.99,Friday,No,Clear,31
2024-02-02,19:00:00,71,0.33,Friday,No,Clear,35
2024-02-02,20:00:00,279,0.46,Friday,No,Clear,32
2024-02-02,21:00:00,219,0.89,Friday,No,Clear,34
2024-02-02,22:00:00,118,0.79,Friday,No,Snow,20
2024-02-02,23:00:00,231,0.46,Friday,No,Clear,45
2024-02-03,00:00:00,55,1.0,Saturday,No,Clear,43
2024-02-03,01:00:00,102,0.7,Saturday,No,Clear,22
2024-02-03,02:00:00,66,0.39,Saturday,No,Clear,22
2024-02-03,03:00:00,295,0.93,Saturday,No,Clear,65
2024-02-03,04:00:00,224,0.78,Saturday,No,Rain,57
2024-02-03,05:00:00,181,0.91,Saturday,No,Clear,20
2024-02-03,06:00:00,204,0.81,Saturday,No,Snow,24
2024-02-03,07:00:00,76,0.74,Saturday,No,Clear,54
2024-02-03,08:00:00,240,0.37,Saturday,No,Clear,28
2024-02-03,09:00:00,90,0.59,Saturday,No,Clear,45
2024-02-03,10:00:00,84,0.66,Saturday,No,Clear,55
2024-02-03,11:00:00,175,0.54,Saturday,No,Rain,50
2024-02-03,12:00:00,135,0.39,Saturday,No,Clear,41
2024-02-03,13:00:00,130,0.96,Saturday,No,Rain,30
2024-02-03,14:00:00,73,0.95,Saturday,No,Clear,57
2024-02-03,15:00:00,231,0.67,Saturday,No,Clear,20
2024-02-03,16:00:00,130,0.75,Saturday,No,Clear,36
2024-02-03,17:00:00,180,0.69,Saturday,No,Clear,30
2024-02-03,18:00:00,131,0.99,Saturday,No,Clear,23
2024-02-03,19:00:00,132,0.54,Saturday,Yes,Snow,48
2024-02-03,20:00:00,288,0.71,Saturday,No,Clear,32
2024-02-03,21:00:00,135,0.73,Saturday,Yes,Clear,68
2024-02-03,22:00:00,150,0.38,Saturday,No,Clear,30
2024-02-03,23:00:00,96,0.73,Saturday,Yes,Clear,59
2024-02-04,00:00:00,211,0.91,Sunday,No,Rain,69
2024-02-04,01:00:00,180,0.56,Sunday,No,Clear,25
2024-02-04,02:00:00,138,0.36,Sunday,No,Clear,55
2024-02-04,03:00:00,144,0.58,Sunday,No,Clear,24
2024-02-04,04:00:00,140,0.76,Sunday,No,Clear,20
2024-02-04,05:00:00,235,0.88,Sunday,No,Rain,64
2024-02-04,06:00:00,150,0.54,Sunday,No,Rain,47
2024-02-04,07:00:00,196,0.68,Sunday,Yes,Clear,26
2024-02-04,08:00:00,236,0.53,Sunday,No,Rain,28
2024-02-04,09:00:00,235,0.66,Sunday,No,Clear,49
2024-02-04,10:00:00,279,0.65,Sunday,No,Clear,43
2024-02-04,11:00:00,152,0.5,Sunday,No,Clear,33
2024-02-04,12:00:00,53,0.96,Sunday,No,Clear,38
2024-02-04,13:00:00,281,0.32,Sunday,No,Clear,51
2024-02-04,14:00:00,249,0.47,Sunday,No,Clear,36
2024-02-04,15:00:00,260,0.66,Sunday,No,Clear,57
2024-02-04,16:00:00,107,0.37,Sunday,No,Clear,29
2024-02-04,17:00:00,237,0.38,Sunday,No,Clear,52
2024-02-04,18:00:00,141,0.79,Sunday,No,Clear,30
2024-02-04,19:00:00,172,0.79,Sunday,Yes,Rain,51
2024-02-04,20:00:00,196,0.77,Sunday,No,Clear,54
2024-02-04,21:00:00,220,0.87,Sunday,No,Clear,29
2024-02-04,22:00:00,274,0.33,Sunday,No,Rain,43
2024-02-04,23:00:00,212,0.36,Sunday,No,Rain,26
2024-02-05,00:00:00,272,0.74,Monday,No,Rain,49
2024-02-05,01:00:00,106,0.79,Monday,No,Rain,40
2024-02-05,02:00:00,217,0.54,Monday,No,Clear,27
2024-02-05,03:00:00,109,0.49,Monday,No,Clear,62
2024-02-05,04:00:00,60,0.55,Monday,No,Clear,22
2024-02-05,05:00:00,241,0.5,Monday,Yes,Clear,38
2024-02-05,06:00:00,105,0.53,Monday,No,Clear,53
2024-02-05,07:00:00,145,0.3,Monday,No,Clear,46
2024-02-05,08:00:00,275,0.7,Monday,Yes,Clear,49
2024-02-05,09:00:00,225,0.86,Monday,No,Clear,20
2024-02-05,10:00:00,293,0.99,Monday,No,Rain,65
2024-02-05,11:00:00,194,0.55,Monday,Yes,Clear,58
2024-02-05,12:00:00,78,0.87,Monday,No,Clear,49
2024-02-05,13:00:00,217,0.59,Monday,No,Clear,66
2024-02-05,14:00:00,102,0.78,Monday,No,Clear,48
2024-02-05,15:00:00,99,0.85,Monday,No,Clear,55
2024-02-05,16:00:00,165,0.49,Monday,No,Clear,32
2024-02-05,17:00:00,133,0.95,Monday,No,Clear,65
2024-02-05,18:00:00,123,0.72,Monday,No,Clear,20
2024-02-05,19:00:00,280,0.38,Monday,No,Clear,68
2024-02-05,20:00:00,216,0.64,Monday,No,Clear,23
2024-02-05,21:00:00,186,0.51,Monday,No,Snow,23
2024-02-05,22:00:00,223,0.75,Monday,Yes,Clear,45
2024-02-05,23:00:00,201,0.74,Monday,No,Clear,38
2024-02-06,00:00:00,236,0.31,Tuesday,No,Clear,67
